session_id,minute_index,viewer_count,join_rate_per_min,comment_rate_per_min,aud_u18_share,aud_18_24_share,aud_25_plus_share,aud_unknown_share,text_signal,audio_signal,visual_signal,behavior_signal,novelty_score,risk_score,event_flag
sess_000461,7,341,0.1154,0.4288,0.3729,0.2248,0.3533,0.049,0.2261,0.1149,0.0467,0.2463,0.1347,0.2064,
sess_000461,8,433,0.2115,0.525,0.3729,0.2248,0.3533,0.049,0.2261,0.1149,0.0467,0.2463,0.1347,0.2064,
sess_000461,9,401,0.292,1.1051,0.3729,0.2248,0.3533,0.049,0.2261,0.1149,0.0467,0.2463,0.1347,0.2064,
sess_000461,10,412,0.2137,0.714,0.3729,0.2248,0.3533,0.049,0.2261,0.1149,0.0467,0.2463,0.1347,0.2064,
sess_000461,11,438,0.2159,0.7707,0.3729,0.2248,0.3533,0.049,0.2261,0.1149,0.0467,0.2463,0.1347,0.2064,
sess_000461,12,475,0.2284,1.4518,0.3729,0.2248,0.3533,0.049,0.2261,0.1149,0.0467,0.2463,0.1347,0.2064,
sess_000461,13,534,0.2586,0.9362,0.3729,0.2248,0.3533,0.049,0.2261,0.1149,0.0467,0.2463,0.1347,0.2064,
sess_000461,14,486,0.2267,0.806,0.3729,0.2248,0.3533,0.049,0.2261,0.1149,0.0467,0.2463,0.1347,0.2064,
sess_000462,0,25,,0.0453,0.4389,0.3303,0.0742,0.1566,0.0654,0.0533,0.2995,0.1029,0.0227,0.1266,
sess_000463,0,69,,0.0561,0.0994,0.4133,0.0962,0.3912,0.0471,0.3156,0.2082,0.152,0.02,0.1339,
sess_000464,0,14,0.0265,3.6547,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000464,1,14,0.036,2.985,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000464,2,15,0.0245,1.858,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000464,3,20,0.0274,2.2808,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000464,4,17,0.0242,2.0116,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000464,5,24,0.0387,2.1897,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000464,6,25,0.0316,4.2298,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000464,7,29,0.0425,2.7216,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000464,8,28,0.033,1.3848,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000464,9,27,0.0259,2.0777,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000464,10,33,0.0435,3.0724,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000464,11,33,0.0205,3.3974,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000464,12,35,0.0188,3.4417,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000464,13,32,0.0201,4.1885,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000464,14,35,0.0275,3.7229,0.8435,0.0832,0.0559,0.0173,0.189,0.0051,0.1034,0.0905,0.103,0.1301,
sess_000465,0,13,,0.0441,0.0299,0.507,0.2389,0.2242,0.416,0.1232,0.0502,0.0385,0.1455,0.181,
sess_000466,0,19,0.0501,0.3001,0.1455,0.6265,0.2175,0.0105,0.3873,0.011,0.1012,0.2646,0.247,0.2038,
sess_000466,1,21,0.0625,0.2992,0.1455,0.6265,0.2175,0.0105,0.3873,0.011,0.1012,0.2646,0.247,0.2038,
sess_000466,2,25,0.0747,0.1574,0.1455,0.6265,0.2175,0.0105,0.3873,0.011,0.1012,0.2646,0.247,0.2038,
sess_000466,3,30,0.0741,0.1825,0.1455,0.6265,0.2175,0.0105,0.3873,0.011,0.1012,0.2646,0.247,0.2038,
sess_000466,4,32,0.0896,0.1806,0.1455,0.6265,0.2175,0.0105,0.3873,0.011,0.1012,0.2646,0.247,0.2038,
sess_000466,5,31,0.0742,0.5268,0.1455,0.6265,0.2175,0.0105,0.3873,0.011,0.1012,0.2646,0.247,0.2038,
sess_000466,6,36,0.0603,0.248,0.1455,0.6265,0.2175,0.0105,0.3873,0.011,0.1012,0.2646,0.247,0.2038,
sess_000466,7,33,0.0551,0.4373,0.1455,0.6265,0.2175,0.0105,0.3873,0.011,0.1012,0.2646,0.247,0.2038,
sess_000466,8,43,0.0632,0.5318,0.1455,0.6265,0.2175,0.0105,0.3873,0.011,0.1012,0.2646,0.247,0.2038,
sess_000466,9,44,0.1306,0.1908,0.1455,0.6265,0.2175,0.0105,0.3873,0.011,0.1012,0.2646,0.247,0.2038,
sess_000466,10,45,0.0732,0.6917,0.1455,0.6265,0.2175,0.0105,0.3873,0.011,0.1012,0.2646,0.247,0.2038,
sess_000466,11,44,0.0545,0.3693,0.1455,0.6265,0.2175,0.0105,0.3873,0.011,0.1012,0.2646,0.247,0.2038,
sess_000466,12,48,0.0652,0.2044,0.1455,0.6265,0.2175,0.0105,0.3873,0.011,0.1012,0.2646,0.247,0.2038,
sess_000466,13,57,0.1057,0.6604,0.1455,0.6265,0.2175,0.0105,0.3873,0.011,0.1012,0.2646,0.247,0.2038,
sess_000467,0,299,0.6405,0.5495,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000467,1,323,0.6855,0.8023,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000467,2,354,1.0697,0.5255,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000467,3,342,0.4276,0.8238,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000467,4,336,0.6921,0.782,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000467,5,428,0.7363,0.8847,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000467,6,554,0.7628,0.7801,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000467,7,426,0.8256,1.1073,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000467,8,611,0.3693,0.8569,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000467,9,618,0.8837,0.9845,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000467,10,628,0.5073,0.7655,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000467,11,676,0.7958,0.4577,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000467,12,707,0.4528,0.8753,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000467,13,681,0.4562,1.5029,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000467,14,706,0.5581,0.7918,0.297,0.174,0.4978,0.0312,0.1027,0.0648,0.003,0.3905,0.1728,0.1807,
sess_000468,0,127,0.4109,0.748,0.2365,0.0816,0.6159,0.066,0.3843,0.0243,0.3669,0.2826,0.6829,0.3079,
sess_000468,1,155,0.2483,0.9226,0.2365,0.0816,0.6159,0.066,0.3843,0.0243,0.3669,0.2826,0.6829,0.3079,
sess_000468,2,211,0.2863,0.5965,0.2365,0.0816,0.6159,0.066,0.3843,0.0243,0.3669,0.2826,0.6829,0.3079,
sess_000468,3,245,0.246,0.5582,0.2365,0.0816,0.6159,0.066,0.3843,0.0243,0.3669,0.2826,0.6829,0.3079,
sess_000468,4,307,0.3084,0.6636,0.2365,0.0816,0.6159,0.066,0.3843,0.0243,0.3669,0.2826,0.6829,0.3079,
sess_000468,5,274,0.2662,1.057,0.2365,0.0816,0.6159,0.066,0.3843,0.0243,0.3669,0.2826,0.6829,0.3079,
sess_000468,6,329,0.2385,0.6084,0.2365,0.0816,0.6159,0.066,0.3843,0.0243,0.3669,0.2826,0.6829,0.3079,
sess_000468,7,313,0.2996,0.1703,0.2365,0.0816,0.6159,0.066,0.3843,0.0243,0.3669,0.2826,0.6829,0.3079,
sess_000468,8,337,0.2871,0.2725,0.2365,0.0816,0.6159,0.066,0.3843,0.0243,0.3669,0.2826,0.6829,0.3079,
sess_000469,0,6,0.3673,1.7303,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000469,1,7,0.4006,3.5089,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000469,2,8,0.3053,3.7634,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000469,3,10,0.4653,3.3493,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000469,4,10,0.3793,2.7852,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000469,5,12,0.4772,3.2768,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000469,6,12,0.3382,1.9794,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000469,7,14,0.4373,1.6626,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000469,8,13,0.3104,3.2916,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000469,9,15,0.6879,3.0182,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000469,10,17,0.7133,1.7576,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000469,11,15,0.498,2.265,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000469,12,18,0.5891,3.2206,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000469,13,20,0.3457,3.3774,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000469,14,19,0.6583,2.886,0.005,0.423,0.4034,0.1686,0.1419,0.0045,0.1385,0.3772,0.2748,0.2075,
sess_000470,0,20,,0.0797,0.0943,0.1167,0.4091,0.3799,0.0978,0.1135,0.1305,0.1551,0.2997,0.1507,
sess_000471,0,9,,0.0211,0.0906,0.5868,0.2067,0.116,0.0209,0.0455,0.0508,0.1076,0.0519,0.084,
sess_000472,0,5,,0.1636,0.225,0.0736,0.1147,0.5866,0.012,0.0305,0.0472,0.086,0.1207,0.0834,
sess_000473,0,19,,0.0591,0.1252,0.2492,0.3376,0.2879,0.0485,0.1625,0.5299,0.0791,0.0635,0.1916,
sess_000474,0,11,0.4123,0.9798,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000474,1,12,0.4258,0.7275,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000474,2,13,0.4738,0.5444,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000474,3,17,0.5528,0.7168,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000474,4,12,0.4196,0.2888,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000474,5,18,0.5996,0.8449,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000474,6,18,0.3858,0.2976,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000474,7,20,0.3815,0.3649,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000474,8,20,0.2976,1.2012,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000474,9,23,0.4849,0.7805,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000474,10,27,0.5962,0.7882,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000474,11,23,0.5096,0.4925,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000474,12,25,0.3659,0.5976,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000474,13,24,0.4439,0.8432,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000474,14,30,0.3064,0.7012,0.0038,0.4447,0.2589,0.2926,0.1955,0.0339,0.1402,0.0697,0.275,0.1218,
sess_000475,0,8,,0.0629,0.1439,0.7273,0.0181,0.1107,0.1475,0.1245,0.1257,0.0773,0.0929,0.1457,
sess_000476,0,24,,0.017,0.2482,0.3862,0.0591,0.3065,0.0958,0.2333,0.0263,0.1543,0.09,0.1268,
sess_000477,0,23,,0.0406,0.2032,0.5722,0.1608,0.0638,0.0347,0.2008,0.3358,0.0847,0.3207,0.1561,
sess_000478,0,18,,0.1258,0.1255,0.2727,0.5071,0.0947,0.1166,0.0466,0.1713,0.0536,0.23,0.1057,
sess_000479,0,33,0.0846,1.8944,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000479,1,34,0.2148,1.7047,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000479,2,38,0.1414,1.1536,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000479,3,29,0.1297,1.2457,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000479,4,50,0.1226,1.0068,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000479,5,49,0.1299,0.6401,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000479,6,47,0.1021,0.5227,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000479,7,53,0.2308,0.9674,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000479,8,56,0.1456,0.6647,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000479,9,54,0.1116,0.5975,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000479,10,56,0.1156,1.0528,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000479,11,70,0.1419,1.5918,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000479,12,69,0.1478,0.7747,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000479,13,81,0.1083,1.1511,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000479,14,80,0.1799,0.8903,0.5836,0.0485,0.0247,0.3432,0.08,0.0434,0.0451,0.0987,0.379,0.0987,
sess_000480,0,11,,0.105,0.17,0.3952,0.4285,0.0063,0.0296,0.0749,0.0181,0.0906,0.0683,0.0509,
sess_000481,0,15,,0.0281,0.3275,0.2694,0.0313,0.3718,0.0555,0.046,0.1675,0.0539,0.0462,0.0704,
sess_000482,0,114,0.1025,0.6562,0.4218,0.2659,0.3116,0.0007,0.0878,0.1502,0.1059,0.4138,0.3971,0.2134,
sess_000482,1,165,0.1246,0.7662,0.4218,0.2659,0.3116,0.0007,0.0878,0.1502,0.1059,0.4138,0.3971,0.2134,
sess_000482,2,171,0.2069,0.4011,0.4218,0.2659,0.3116,0.0007,0.0878,0.1502,0.1059,0.4138,0.3971,0.2134,
sess_000482,3,163,0.1953,0.5954,0.4218,0.2659,0.3116,0.0007,0.0878,0.1502,0.1059,0.4138,0.3971,0.2134,
sess_000482,4,182,0.1909,0.4369,0.4218,0.2659,0.3116,0.0007,0.0878,0.1502,0.1059,0.4138,0.3971,0.2134,
sess_000482,5,203,0.1617,0.7273,0.4218,0.2659,0.3116,0.0007,0.0878,0.1502,0.1059,0.4138,0.3971,0.2134,
sess_000482,6,200,0.2001,0.5622,0.4218,0.2659,0.3116,0.0007,0.0878,0.1502,0.1059,0.4138,0.3971,0.2134,
sess_000482,7,205,0.2115,0.7025,0.4218,0.2659,0.3116,0.0007,0.0878,0.1502,0.1059,0.4138,0.3971,0.2134,
sess_000482,8,255,0.192,0.5445,0.4218,0.2659,0.3116,0.0007,0.0878,0.1502,0.1059,0.4138,0.3971,0.2134,
sess_000482,9,318,0.1929,0.5145,0.4218,0.2659,0.3116,0.0007,0.0878,0.1502,0.1059,0.4138,0.3971,0.2134,
sess_000482,10,318,0.2543,1.0238,0.4218,0.2659,0.3116,0.0007,0.0878,0.1502,0.1059,0.4138,0.3971,0.2134,
sess_000483,0,64,0.2427,0.787,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000483,1,62,0.2882,0.4355,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000483,2,62,0.2203,0.535,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000483,3,71,0.2472,0.2916,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000483,4,88,0.2284,0.4905,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000483,5,98,0.2647,0.3402,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000483,6,93,0.1322,0.421,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000483,7,110,0.1642,0.3431,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000483,8,106,0.2513,0.3815,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000483,9,107,0.3347,0.2021,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000483,10,117,0.1604,0.4104,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000483,11,132,0.2173,0.2371,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000483,12,128,0.2797,0.3524,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000483,13,138,0.188,0.3475,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000483,14,153,0.2105,0.4217,0.2675,0.5398,0.0093,0.1834,0.1853,0.1887,0.1951,0.3012,0.0358,0.2054,
sess_000484,0,21,,0.0905,0.2867,0.2271,0.2139,0.2724,0.3577,0.0666,0.1824,0.1453,0.3974,0.202,
sess_000485,0,15,0.1062,0.4574,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000485,1,14,0.0696,0.7543,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000485,2,20,0.0724,0.582,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000485,3,19,0.1263,0.5072,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000485,4,18,0.1341,0.379,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000485,5,17,0.1154,0.266,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000485,6,27,0.1021,0.4726,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000485,7,27,0.1127,0.3738,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000485,8,30,0.1068,0.3102,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000485,9,30,0.1076,0.456,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000485,10,32,0.1113,0.7656,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000485,11,32,0.0653,0.4598,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000485,12,37,0.0742,0.5223,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000485,13,34,0.1356,0.4615,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000485,14,37,0.0735,0.9863,0.3333,0.3807,0.2254,0.0606,0.0017,0.0902,0.0283,0.0536,0.1388,0.0672,
sess_000486,0,38,0.4427,1.8768,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000486,1,43,0.3549,1.3168,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000486,2,56,0.3119,1.3162,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000486,3,50,0.4035,0.9878,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000486,4,52,0.3618,2.1499,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000486,5,60,0.339,0.7088,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000486,6,80,0.4479,0.9421,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000486,7,81,0.3471,1.9297,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000486,8,80,0.3216,2.1669,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000486,9,90,0.3264,1.3319,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000486,10,116,0.2725,1.629,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000486,11,98,0.2801,1.0448,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000486,12,115,0.314,1.3101,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000486,13,112,0.3677,0.794,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000486,14,114,0.3169,1.5488,0.0064,0.8218,0.1062,0.0656,0.2583,0.1282,0.0002,0.1555,0.1119,0.1516,
sess_000487,0,14,0.1649,0.7926,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,
sess_000487,1,19,0.1462,1.0883,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,
sess_000487,2,29,0.1611,0.746,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,
sess_000487,3,28,0.1358,0.7578,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,
sess_000487,4,33,0.3178,0.4777,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,
sess_000487,5,29,0.1572,0.6494,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,
sess_000487,6,37,0.1766,1.05,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,
sess_000487,7,37,0.1702,0.8645,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,
sess_000487,8,32,0.1614,0.6679,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,
sess_000487,9,37,0.245,0.6786,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,
sess_000487,10,45,0.2174,0.5525,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,report_spike
sess_000487,11,47,0.1865,0.5685,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,
sess_000487,12,45,0.1946,0.9991,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,
sess_000487,13,49,0.1736,1.2332,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,
sess_000487,14,57,0.1391,1.2738,0.0814,0.2525,0.2716,0.3944,0.0916,0.073,0.0533,0.8796,0.335,0.3296,
sess_000488,0,26,0.0816,3.7291,0.0633,0.1817,0.6859,0.069,0.0714,0.0982,0.0953,0.4695,0.3278,0.2195,
sess_000488,1,27,0.1602,2.0969,0.0633,0.1817,0.6859,0.069,0.0714,0.0982,0.0953,0.4695,0.3278,0.2195,
sess_000488,2,35,0.1626,0.8808,0.0633,0.1817,0.6859,0.069,0.0714,0.0982,0.0953,0.4695,0.3278,0.2195,
sess_000488,3,39,0.1056,3.8712,0.0633,0.1817,0.6859,0.069,0.0714,0.0982,0.0953,0.4695,0.3278,0.2195,
sess_000488,4,32,0.1242,1.9063,0.0633,0.1817,0.6859,0.069,0.0714,0.0982,0.0953,0.4695,0.3278,0.2195,
sess_000488,5,41,0.1076,1.4179,0.0633,0.1817,0.6859,0.069,0.0714,0.0982,0.0953,0.4695,0.3278,0.2195,
sess_000488,6,43,0.091,1.5761,0.0633,0.1817,0.6859,0.069,0.0714,0.0982,0.0953,0.4695,0.3278,0.2195,
sess_000488,7,53,0.0975,0.7354,0.0633,0.1817,0.6859,0.069,0.0714,0.0982,0.0953,0.4695,0.3278,0.2195,
sess_000488,8,53,0.1233,1.5309,0.0633,0.1817,0.6859,0.069,0.0714,0.0982,0.0953,0.4695,0.3278,0.2195,
