session_id,platform,content_format,creator_account_id,creator_age_band,creator_region,account_tenure_days,start_time_local,duration_sec,category,aud_u18_share,aud_18_24_share,aud_25_plus_share,aud_unknown_share,viewer_peak,join_rate_per_min,exit_rate_per_min,comment_rate_per_min,cross_age_interaction_rate,text_signal,audio_signal,visual_signal,behavior_signal,novelty_score,trend_cluster_id,risk_score,risk_velocity,confidence_band,risk_tier,abstain_flag,suggested_action_tier,human_review_required,moderator_decision,final_action_taken,raw_report_count,downstream_harm_report_count,policy_violation_downstream,appeal_or_reversal,driver_age_risk,driver_boundary_escalation,driver_contextual_vulnerability,driver_emerging_trend
sess_000485,youtube,live,acct_001038,18_24,APAC,485,2025-12-24T13:03:00,2215,comedy,0.3333,0.3807,0.2254,0.0606,41,0.1098,0.1978,0.4597,0.1983,0.0017,0.0902,0.0283,0.0536,0.1388,trend_17,0.0672,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000486,instagram,live,acct_001944,25_plus,EU,175,2025-11-04T21:26:00,3465,lifestyle,0.0064,0.8218,0.1062,0.0656,129,0.3603,0.1472,1.2505,0.2268,0.2583,0.1282,0.0002,0.1555,0.1119,trend_42,0.1516,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000487,instagram,live,acct_001960,unknown,LATAM,239,2025-11-29T03:19:00,2196,lifestyle,0.0814,0.2525,0.2716,0.3944,57,0.1751,0.4114,0.7394,0.107,0.0916,0.073,0.0533,0.8796,0.335,trend_41,0.3296,0.0,high,low,False,none,False,unknown,none,2,1,False,False,False,False,False,False
sess_000488,tiktok,live,acct_001702,unknown,EU,499,2025-11-18T05:16:00,1894,gaming,0.0633,0.1817,0.6859,0.069,78,0.1148,0.2465,1.6672,0.1051,0.0714,0.0982,0.0953,0.4695,0.3278,trend_06,0.2195,0.0,high,low,False,none,False,unknown,none,0,3,False,False,False,True,False,False
sess_000489,tiktok,short_video,acct_001859,18_24,EU,215,2025-11-24T07:16:00,74,comedy,0.1153,0.7277,0.0033,0.1537,16,,,0.049,0.0021,0.1079,0.0891,0.1592,0.043,0.3108,trend_02,0.1047,0.0077,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,True
sess_000490,facebook,live,acct_000854,u18,LATAM,249,2025-12-02T13:13:00,558,music,0.5874,0.3562,0.033,0.0234,744,0.1671,0.0927,1.4949,0.1377,0.0571,0.0272,0.088,0.2438,0.0661,trend_30,0.1225,0.0,high,low,False,none,False,unknown,none,0,1,True,False,True,False,True,False
sess_000491,youtube,short_video,acct_000036,18_24,LATAM,153,2025-12-16T01:59:00,59,fitness,0.5173,0.4165,0.0111,0.0551,37,,,0.5806,0.0516,0.0971,0.1539,0.1466,0.1024,0.6723,trend_01,0.1652,-0.0078,high,low,False,none,False,unknown,none,0,1,False,False,False,False,True,True
sess_000492,facebook,live,acct_000967,25_plus,APAC,200,2025-11-30T11:52:00,3424,music,0.1662,0.632,0.1376,0.0643,62,0.0774,0.0754,1.3059,0.2847,0.0462,0.0637,0.0555,0.1248,0.0908,trend_08,0.1047,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000493,tiktok,short_video,acct_000798,u18,NA,173,2025-12-16T05:14:00,45,general,0.5936,0.0187,0.0715,0.3161,2,,,0.4041,0.081,0.0419,0.2086,0.0654,0.0287,0.106,trend_18,0.0702,0.008,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000494,youtube,short_video,acct_001171,u18,EU,768,2025-11-21T06:11:00,42,general,0.5738,0.1159,0.0374,0.2729,46,,,0.2146,0.2123,0.315,0.1165,0.0684,0.0574,0.4886,trend_28,0.1837,-0.0172,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000495,instagram,short_video,acct_001385,25_plus,LATAM,173,2025-12-08T18:08:00,16,music,0.1853,0.1072,0.5651,0.1424,60,,,0.0744,0.1715,0.2262,0.0741,0.1398,0.1086,0.0234,trend_16,0.1357,-0.0052,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000496,instagram,short_video,acct_000472,unknown,LATAM,247,2025-12-31T07:04:00,46,comedy,0.1483,0.6099,0.196,0.0458,26,,,0.0625,0.2462,0.1316,0.1126,0.023,0.1815,0.2212,trend_15,0.1468,0.0139,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000497,facebook,live,acct_001089,u18,LATAM,286,2025-11-24T05:27:00,803,education,0.467,0.1954,0.1165,0.2211,114,0.3912,0.1231,2.8671,0.3367,0.019,0.0473,0.4077,0.197,0.155,trend_16,0.1933,0.0,high,low,False,none,False,unknown,none,0,1,False,False,True,False,False,False
sess_000498,instagram,short_video,acct_001438,25_plus,MEA,48,2025-11-08T05:23:00,88,general,0.1094,0.1597,0.5076,0.2233,58,,,0.3336,0.0655,0.3877,0.1294,0.1665,0.2576,0.2882,trend_42,0.237,0.0261,high,low,False,none,False,unknown,none,0,2,True,False,False,False,False,False
sess_000499,instagram,short_video,acct_001709,unknown,APAC,654,2025-11-19T02:12:00,30,beauty,0.5426,0.1779,0.0974,0.1821,14,,,0.148,0.156,0.0897,0.0196,0.1534,0.2554,0.5176,trend_25,0.1913,-0.0096,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000500,instagram,live,acct_000140,18_24,LATAM,324,2025-11-28T15:52:00,2872,general,0.139,0.4565,0.1826,0.222,42,0.2726,0.1706,1.8708,0.1267,0.0763,0.2375,0.1786,0.0304,0.2197,trend_02,0.1184,0.0,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000501,youtube,short_video,acct_000632,u18,LATAM,497,2025-11-29T02:31:00,20,lifestyle,0.2385,0.6459,0.0075,0.1081,12,,,0.1547,0.2527,0.1653,0.0411,0.0919,0.1119,0.1992,trend_22,0.1386,0.0357,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000502,youtube,short_video,acct_000888,unknown,LATAM,163,2025-12-16T14:32:00,89,beauty,0.113,0.1346,0.1113,0.6411,74,,,0.2075,0.1203,0.0123,0.0289,0.114,0.0517,0.2272,trend_03,0.0777,-0.0111,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000503,tiktok,short_video,acct_000437,18_24,MEA,198,2025-12-10T02:20:00,78,fitness,0.2087,0.3782,0.294,0.119,3,,,0.1145,0.1243,0.0778,0.347,0.0619,0.2612,0.125,trend_06,0.1635,-0.0075,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000504,youtube,live,acct_000942,18_24,EU,253,2025-12-08T04:32:00,1436,lifestyle,0.1486,0.5585,0.0931,0.1998,35,0.2438,0.1748,1.1418,0.2183,0.0952,0.5677,0.1147,0.1605,0.1,trend_30,0.1795,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000505,youtube,short_video,acct_001317,u18,MEA,680,2025-12-27T04:04:00,25,general,0.7451,0.0964,0.0434,0.1151,12,,,0.0615,0.111,0.1331,0.1232,0.0154,0.2008,0.0344,trend_21,0.1174,0.006,high,low,False,none,False,unknown,none,0,2,False,False,False,False,True,False
sess_000506,youtube,live,acct_001738,18_24,LATAM,256,2025-11-17T08:14:00,3034,fitness,0.3852,0.2249,0.3761,0.0138,283,0.1682,0.1085,0.5361,0.123,0.2846,0.1269,0.1039,0.1369,0.1516,trend_05,0.1623,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000507,tiktok,live,acct_001140,25_plus,MEA,105,2025-11-10T06:31:00,3335,comedy,0.2689,0.4556,0.1884,0.0871,156,0.1035,0.0866,0.4748,0.0767,0.2102,0.0595,0.0443,0.1499,0.2538,trend_29,0.1367,0.0,high,low,False,none,False,unknown,none,2,0,False,False,False,True,False,True
sess_000508,instagram,live,acct_001710,18_24,NA,136,2025-12-26T17:52:00,727,lifestyle,0.3508,0.0523,0.0353,0.5615,172,0.0779,0.0929,0.607,0.2827,0.0236,0.2631,0.0486,0.1126,0.2379,trend_33,0.1295,0.0,high,low,False,none,False,unknown,none,0,0,False,False,True,False,False,False
sess_000509,facebook,short_video,acct_000342,25_plus,EU,320,2025-11-25T05:08:00,31,sports,0.4209,0.3063,0.2723,0.0006,9,,,0.0462,0.3246,0.1186,0.0983,0.2539,0.0037,0.0411,trend_39,0.1257,0.0086,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000510,facebook,short_video,acct_000102,25_plus,APAC,221,2025-11-26T11:55:00,20,comedy,0.1604,0.3882,0.2245,0.227,25,,,0.1676,0.3152,0.2104,0.2311,0.1658,0.0976,0.1357,trend_15,0.1779,0.0005,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000511,facebook,live,acct_000746,u18,MEA,47,2025-12-02T21:17:00,3464,beauty,0.4735,0.3234,0.0082,0.1949,220,0.2045,0.1363,1.6677,0.1418,0.1455,0.0254,0.0226,0.0229,0.0291,trend_42,0.065,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000512,tiktok,short_video,acct_000395,18_24,LATAM,419,2025-11-24T22:34:00,70,news,0.3873,0.5056,0.0539,0.0532,19,,,0.1111,0.2881,0.0063,0.2567,0.0549,0.1125,0.0374,trend_06,0.1068,-0.0151,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000513,youtube,live,acct_001120,18_24,EU,150,2025-12-21T19:12:00,2185,lifestyle,0.2909,0.4436,0.0974,0.1681,94,0.0452,0.0758,0.2505,0.0625,0.8391,0.1133,0.1344,0.0655,0.4196,trend_23,0.288,0.0109,high,low,False,none,False,unknown,none,6,1,False,False,False,False,False,True
sess_000514,youtube,short_video,acct_000301,25_plus,MEA,219,2025-12-01T19:18:00,60,gaming,0.123,0.0145,0.4916,0.371,8,,,0.0597,0.0406,0.2787,0.0079,0.049,0.4414,0.0314,trend_42,0.2025,-0.0068,high,low,False,none,False,unknown,none,0,0,False,False,False,True,False,False
sess_000515,tiktok,short_video,acct_000441,25_plus,LATAM,107,2025-12-25T12:11:00,22,news,0.0245,0.1177,0.7589,0.0989,39,,,0.0918,0.1724,0.0713,0.0233,0.0969,0.2471,0.1168,trend_37,0.137,0.0109,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000516,tiktok,short_video,acct_001221,18_24,NA,233,2025-11-03T00:12:00,75,sports,,,,1.0,29,,,0.0197,0.03,0.1113,0.1657,0.004,0.2014,0.2599,trend_22,0.1267,-0.0028,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000517,youtube,short_video,acct_000177,u18,APAC,140,2025-11-09T09:29:00,78,education,0.2553,0.6807,0.0618,0.0023,24,,,0.1347,0.0323,0.1296,0.2878,0.1455,0.0705,0.3806,trend_23,0.1451,0.0189,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000518,tiktok,short_video,acct_001607,unknown,EU,1063,2025-12-18T21:15:00,34,beauty,0.463,0.1369,0.0568,0.3433,14,,,0.0841,0.1915,0.1384,0.0036,0.5611,0.1374,0.1384,trend_07,0.2071,-0.0457,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000519,tiktok,live,acct_001209,u18,MEA,165,2025-12-12T23:33:00,2955,education,0.2257,0.3285,0.2666,0.1791,5,0.1132,0.0531,0.1735,0.0808,0.1042,0.0273,0.3286,0.1724,0.2703,trend_39,0.1698,0.0,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000520,youtube,short_video,acct_001352,18_24,MEA,421,2025-12-20T08:50:00,60,education,0.2799,0.2179,0.0375,0.4647,57,,,0.038,0.0721,0.2025,0.0262,0.1921,0.0224,0.262,trend_29,0.1228,0.0151,high,low,False,none,False,unknown,none,0,2,False,False,False,False,False,False
sess_000521,tiktok,short_video,acct_001065,u18,LATAM,199,2025-12-05T05:13:00,65,education,0.3738,0.433,0.0298,0.1634,8,,,0.0613,0.1246,0.0468,0.0398,0.1414,0.1082,0.4058,trend_31,0.1255,0.0118,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000522,instagram,short_video,acct_001845,u18,LATAM,318,2025-12-02T16:15:00,43,fitness,0.3583,0.6242,0.0111,0.0063,7,,,0.1068,0.1052,0.0053,0.1042,0.1604,0.0288,0.2304,trend_15,0.0842,-0.0038,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000523,tiktok,short_video,acct_000352,u18,EU,587,2025-11-14T00:26:00,19,fitness,0.6787,0.2615,0.0555,0.0042,42,,,0.0626,0.352,0.0943,0.0643,0.0154,0.2202,0.1529,trend_29,0.1491,-0.0392,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000524,tiktok,live,acct_001948,unknown,MEA,236,2025-12-31T01:57:00,478,fitness,0.3368,0.3457,0.0674,0.2502,73,0.3722,0.0166,0.7252,0.1308,0.2117,0.2573,0.0601,0.1654,0.3593,trend_01,0.1811,0.0,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,True
sess_000525,instagram,short_video,acct_000710,18_24,LATAM,217,2025-11-21T01:46:00,85,gaming,0.1303,0.2422,0.5484,0.0791,207,,,0.0475,0.071,0.1544,0.0904,0.0675,0.1925,0.0927,trend_02,0.1268,0.0025,high,low,False,none,False,unknown,none,0,0,False,False,False,True,False,False
sess_000526,youtube,live,acct_000090,18_24,LATAM,653,2025-12-31T01:12:00,1363,lifestyle,0.4459,0.3274,0.096,0.1306,82,0.2093,0.075,0.162,0.1856,0.0505,0.2883,0.1213,0.0166,0.0613,trend_07,0.0948,0.0,high,low,False,none,False,unknown,none,2,0,False,False,False,False,False,False
sess_000527,tiktok,live,acct_001847,u18,LATAM,160,2025-12-15T01:09:00,1252,general,0.7539,0.0409,0.0492,0.1559,125,0.0554,0.1029,1.4149,0.0648,0.3239,0.088,0.3302,0.2515,0.1656,trend_08,0.2343,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,True
sess_000528,tiktok,short_video,acct_000532,25_plus,EU,474,2025-12-03T20:37:00,63,sports,0.16,0.2679,0.5398,0.0322,33,,,0.0933,0.0346,0.0415,0.044,0.1242,0.0466,0.3373,trend_13,0.0868,-0.012,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000529,tiktok,short_video,acct_000047,18_24,NA,260,2025-12-05T06:37:00,88,beauty,0.0491,0.4913,0.073,0.3866,11,,,0.034,0.1711,0.1049,0.0309,0.1355,0.1874,0.0563,trend_37,0.1292,-0.0151,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000530,tiktok,live,acct_000293,u18,EU,373,2025-12-17T20:20:00,2226,music,,,,,128,0.1486,0.1105,0.3012,0.0435,0.4361,0.0763,0.3537,0.0083,0.1997,trend_24,0.1932,0.0,high,low,False,none,False,unknown,none,0,1,True,False,False,False,False,False
sess_000531,tiktok,short_video,acct_000846,18_24,APAC,456,2025-11-17T20:30:00,52,music,0.4386,0.3569,0.0766,0.1279,8,,,0.0243,0.2932,0.1238,0.1092,0.2962,0.2721,0.21,trend_07,0.2238,0.0015,high,low,False,none,False,unknown,none,1,1,False,False,False,False,False,False
sess_000532,instagram,short_video,acct_001122,unknown,MEA,346,2025-12-22T16:13:00,24,comedy,0.0924,0.5419,0.2532,0.1125,65,,,0.3908,0.0672,0.0557,0.0233,0.0101,0.0517,0.2765,trend_27,0.0666,-0.004,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000533,instagram,live,acct_001597,18_24,MEA,844,2025-12-02T16:09:00,537,general,0.8075,0.0771,0.1032,0.0122,44,0.0906,0.0917,0.2229,0.0085,0.1727,0.0147,0.1879,0.0211,0.0176,trend_38,0.082,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000534,youtube,short_video,acct_001450,18_24,LATAM,560,2025-12-17T04:18:00,32,education,,,,,13,,,0.1581,0.059,0.0652,0.1768,0.0558,0.0195,0.237,trend_43,0.0762,-0.026,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000535,youtube,live,acct_000819,25_plus,MEA,630,2025-11-01T20:25:00,1338,sports,0.0373,0.063,0.6897,0.21,39,0.189,0.2392,3.1693,0.0786,0.0268,0.0097,0.2154,0.1726,0.277,trend_05,0.1311,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000536,tiktok,live,acct_000263,unknown,LATAM,34,2025-12-09T10:06:00,527,sports,0.2388,0.4865,0.1342,0.1405,76,0.079,0.0338,0.8675,0.1456,0.2579,0.0118,0.0401,0.1518,0.0865,trend_03,0.1338,0.0,high,low,False,none,False,unknown,none,0,0,False,False,True,False,False,False
sess_000537,instagram,live,acct_001791,25_plus,EU,185,2025-12-07T20:40:00,2832,comedy,0.673,0.0529,0.109,0.1651,116,0.3126,0.2626,0.7213,0.4903,0.1171,0.0362,0.0483,0.4562,0.2978,trend_06,0.2544,0.0,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000538,tiktok,live,acct_001259,25_plus,EU,92,2025-11-24T03:47:00,899,general,0.1946,0.2022,0.3007,0.3025,214,0.0334,0.5566,0.8707,0.3501,0.1324,0.1538,0.0302,0.1641,0.2489,trend_02,0.1628,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000539,tiktok,short_video,acct_001258,u18,EU,71,2025-12-04T09:37:00,59,beauty,0.1141,0.5999,0.022,0.2641,14,,,0.0231,0.2867,0.1666,0.2535,0.2603,0.0395,0.2148,trend_27,0.1758,-0.0144,high,low,False,none,False,unknown,none,0,1,False,False,True,False,False,True
sess_000540,instagram,live,acct_001510,18_24,LATAM,317,2025-11-18T19:24:00,572,sports,0.2722,0.4635,0.2173,0.047,85,0.1333,0.1344,0.3669,0.0323,0.0981,0.1126,0.0784,0.3435,0.1976,trend_35,0.1668,0.0,high,low,False,none,False,unknown,none,0,1,False,False,False,True,True,False
sess_000541,tiktok,live,acct_000621,18_24,MEA,236,2025-12-20T14:35:00,862,music,0.0666,0.6203,0.259,0.0541,86,0.1097,0.1391,0.2684,0.2292,0.5269,0.1016,0.0988,0.2708,0.3745,trend_24,0.2846,0.0,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000542,instagram,short_video,acct_000492,unknown,LATAM,449,2025-12-15T03:07:00,26,sports,0.2625,0.0953,0.4505,0.1917,4,,,0.0364,0.0946,0.051,0.2057,0.1815,0.3996,0.1994,trend_34,0.2077,0.0051,high,low,False,none,False,unknown,none,1,0,False,False,False,True,False,False
sess_000543,tiktok,short_video,acct_001254,18_24,APAC,146,2025-11-15T23:27:00,73,gaming,0.2835,0.4237,0.1391,0.1537,12,,,0.0493,0.0562,0.3379,0.0532,0.0329,0.7662,0.3095,trend_27,0.3378,0.0028,high,low,False,none,False,unknown,none,0,0,False,False,False,True,False,False
sess_000544,tiktok,live,acct_000358,25_plus,MEA,274,2025-11-02T05:22:00,1563,news,0.2019,0.1067,0.5729,0.1185,63,0.2289,0.1696,2.0933,0.0016,0.0887,0.061,0.1607,0.141,0.4355,trend_35,0.1378,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,True
sess_000545,tiktok,live,acct_001525,18_24,NA,270,2025-11-30T16:54:00,2030,lifestyle,0.3552,0.4715,0.0729,0.1004,62,0.5208,0.0966,0.4098,0.15,0.1532,0.0159,0.2561,0.3944,0.2488,trend_16,0.2347,0.0,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000546,tiktok,short_video,acct_000111,25_plus,LATAM,37,2025-12-11T23:37:00,31,sports,0.0136,0.1148,0.0381,0.8335,9,,,0.1064,0.3842,0.0443,0.0824,0.1054,0.3386,0.5806,trend_24,0.2359,0.0102,high,low,False,none,False,unknown,none,0,1,False,False,False,False,False,False
sess_000547,facebook,live,acct_000877,unknown,EU,865,2025-11-16T14:47:00,2433,sports,0.019,0.0521,0.2206,0.7083,35,0.038,0.0849,20.3374,0.0119,0.1222,0.1513,0.1066,0.2267,0.2885,trend_08,0.155,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,True,True
sess_000548,tiktok,short_video,acct_001515,25_plus,EU,305,2025-12-18T13:19:00,74,gaming,0.0607,0.6697,0.2292,0.0404,3,,,0.0752,0.1467,0.2661,0.0581,0.0258,0.4153,0.1327,trend_36,0.2162,0.0176,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000549,youtube,short_video,acct_000800,18_24,NA,84,2025-11-27T01:04:00,57,fitness,0.3082,0.2353,0.0333,0.4232,22,,,0.0477,0.2072,0.0319,0.0669,0.2784,0.0721,0.0886,trend_37,0.1177,-0.0249,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000550,tiktok,live,acct_001951,18_24,LATAM,281,2025-12-09T09:35:00,3072,lifestyle,0.1467,0.5377,0.1924,0.1232,88,0.1885,0.1071,1.8998,0.0258,0.0473,0.0279,0.2027,0.2768,0.4554,trend_37,0.1758,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,True,False,False
sess_000551,instagram,live,acct_001803,25_plus,EU,168,2025-12-07T05:37:00,3554,general,0.1994,0.3042,0.1337,0.3627,134,0.0768,0.0823,0.9586,0.2116,0.0965,0.173,0.1279,0.2653,0.2235,trend_21,0.1836,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000552,youtube,short_video,acct_001289,25_plus,EU,139,2025-12-15T08:45:00,63,general,0.4924,0.2709,0.0662,0.1705,35,,,0.2954,0.0629,0.2197,0.1105,0.0116,0.3275,0.3163,trend_35,0.1924,-0.0119,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000553,tiktok,short_video,acct_001107,18_24,NA,456,2025-11-17T03:15:00,44,education,0.2843,0.39,0.0262,0.2995,27,,,0.2268,0.2632,0.038,0.0372,0.0515,0.2289,0.0192,trend_05,0.119,-0.0323,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000554,youtube,live,acct_001660,25_plus,MEA,1186,2025-12-01T16:09:00,2445,fitness,0.0636,0.4767,0.3425,0.1172,200,0.1813,0.0403,0.9255,0.0605,0.0422,0.0298,0.1032,0.3245,0.1571,trend_17,0.1447,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000555,instagram,short_video,acct_001753,unknown,NA,267,2025-12-29T16:35:00,90,music,0.2425,0.4526,0.2624,0.0425,28,,,0.0648,0.2181,0.1565,0.1452,0.2901,0.0683,0.1723,trend_27,0.1637,0.0059,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000556,tiktok,live,acct_000489,unknown,MEA,454,2025-11-06T02:24:00,3211,beauty,0.0742,0.2856,0.2414,0.3988,37,0.2666,0.061,1.3152,0.3712,0.1127,0.156,0.0462,0.0271,0.2411,trend_16,0.1249,0.0,high,low,False,none,False,unknown,none,0,2,False,False,False,False,False,False
sess_000557,youtube,short_video,acct_000759,18_24,APAC,312,2025-11-03T08:12:00,52,music,0.1606,0.5149,0.2927,0.0318,21,,,0.2967,0.0735,0.3353,0.0469,0.1705,0.0861,0.0881,trend_19,0.1509,-0.0093,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000558,tiktok,short_video,acct_000121,18_24,LATAM,777,2025-11-04T18:36:00,19,lifestyle,0.025,0.7955,0.0673,0.1122,3,,,0.0292,0.4952,0.0772,0.1365,0.1147,0.3108,0.279,trend_21,0.2256,-0.0019,high,low,False,none,False,unknown,none,0,0,True,False,False,False,True,False
sess_000559,tiktok,live,acct_001767,u18,NA,129,2025-12-02T16:56:00,796,lifestyle,0.3156,0.3656,0.0675,0.2513,149,0.1734,0.1935,1.8204,0.0453,0.2673,0.0681,0.0425,0.0757,0.0829,trend_36,0.1082,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000560,youtube,short_video,acct_000949,18_24,LATAM,64,2025-12-06T23:08:00,25,lifestyle,0.4737,0.1134,0.0234,0.3895,18,,,0.0319,0.2936,0.2296,0.162,0.099,0.0119,0.2611,trend_31,0.1492,-0.0089,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
sess_000561,tiktok,short_video,acct_000313,18_24,EU,585,2025-12-08T19:07:00,56,beauty,0.2924,0.5517,0.1216,0.0343,45,,,0.1305,0.2948,0.2709,0.1421,0.405,0.216,0.1979,trend_17,0.2623,0.009,high,low,False,none,False,unknown,none,0,2,True,False,False,False,False,False
sess_000562,instagram,live,acct_001457,u18,MEA,209,2025-11-13T15:59:00,3110,general,0.4086,0.0412,0.4986,0.0516,8,0.0855,0.1251,0.8887,0.3868,0.0279,0.0375,0.1479,0.0892,0.0407,trend_29,0.112,0.0,high,low,False,none,False,unknown,none,0,0,False,False,False,False,False,False
